,state_district,post,phase2,pct_rural,pct_urban,count,hw70_mean,hw71_mean,hw72_mean,stunting_pct,underweight_pct,wasting_pct,scst,state,district,matched_census_district,merge_state,merge_district,Literate_Prop,SCST_Prop,Population
1114,madhya pradesh - umaria,1,1,86.9090909090909,13.090909090909092,102,-153.50980392156862,-126.0686274509804,-50.96078431372549,40.19607843137255,22.54901960784314,11.76470588235294,0,madhya pradesh,umaria,umaria,madhya pradesh,umaria,0.5531873974421411,0.5565405935250125,644758.0
1115,madhya pradesh - umaria,1,1,86.9090909090909,13.090909090909092,173,-211.94219653179192,-185.3410404624277,-91.41618497109826,49.13294797687861,42.77456647398844,16.76300578034682,1,madhya pradesh,umaria,umaria,madhya pradesh,umaria,0.5531873974421411,0.5565405935250125,644758.0
1116,madhya pradesh - vidisha,0,1,80.72727272727272,19.272727272727277,155,-167.94838709677418,-170.89032258064515,-103.67096774193548,40.64516129032258,38.70967741935484,25.161290322580644,0,madhya pradesh,vidisha,vidisha,madhya pradesh,vidisha,0.591495501670808,0.2465920658041299,1458875.0
1117,madhya pradesh - vidisha,0,1,80.72727272727272,19.272727272727277,120,-147.74166666666667,-150.65833333333333,-91.01666666666668,44.16666666666666,39.16666666666666,18.33333333333333,1,madhya pradesh,vidisha,vidisha,madhya pradesh,vidisha,0.591495501670808,0.2465920658041299,1458875.0
1118,madhya pradesh - vidisha,1,1,84.13284132841329,15.867158671586717,185,-129.45405405405404,-144.24324324324326,-102.85405405405406,32.432432432432435,28.10810810810811,15.135135135135137,0,madhya pradesh,vidisha,vidisha,madhya pradesh,vidisha,0.591495501670808,0.2465920658041299,1458875.0
1119,madhya pradesh - vidisha,1,1,84.13284132841329,15.867158671586717,86,-166.46511627906978,-176.41860465116278,-113.25581395348836,40.69767441860465,39.53488372093023,15.11627906976744,1,madhya pradesh,vidisha,vidisha,madhya pradesh,vidisha,0.591495501670808,0.2465920658041299,1458875.0
1120,maharashtra - ahmadnagar,0,0,93.16770186335404,6.832298136645963,112,-113.23214285714286,-140.75892857142858,-103.94642857142856,30.35714285714285,29.464285714285715,21.428571428571427,0,maharashtra,ahmadnagar,ahmadnagar,maharashtra,ahmadnagar,0.6937661657890468,0.20952997682889812,4543159.0
1121,maharashtra - ahmadnagar,0,0,93.16770186335404,6.832298136645963,49,-154.6734693877551,-175.28571428571428,-122.6122448979592,46.93877551020408,34.69387755102041,26.53061224489796,1,maharashtra,ahmadnagar,ahmadnagar,maharashtra,ahmadnagar,0.6937661657890468,0.20952997682889812,4543159.0
1122,maharashtra - ahmadnagar,1,0,88.88888888888889,11.11111111111111,143,-129.32867132867133,-156.93706293706293,-120.36363636363636,34.26573426573427,37.76223776223776,23.776223776223777,0,maharashtra,ahmadnagar,ahmadnagar,maharashtra,ahmadnagar,0.6937661657890468,0.20952997682889812,4543159.0
1123,maharashtra - ahmadnagar,1,0,88.88888888888889,11.11111111111111,46,-156.17391304347825,-154.04347826086956,-90.04347826086956,41.30434782608695,39.130434782608695,21.73913043478261,1,maharashtra,ahmadnagar,ahmadnagar,maharashtra,ahmadnagar,0.6937661657890468,0.20952997682889812,4543159.0
1124,maharashtra - akola,0,0,61.53846153846154,38.46153846153847,114,-124.46491228070175,-157.71929824561403,-129.30701754385964,34.21052631578947,37.719298245614034,23.684210526315788,0,maharashtra,akola,akola,maharashtra,akola,0.7780342531531402,0.2559884580568122,1813906.0
1125,maharashtra - akola,0,0,61.53846153846154,38.46153846153847,29,-190.3793103448276,-205.0344827586207,-135.48275862068965,62.06896551724138,48.27586206896552,27.58620689655172,1,maharashtra,akola,akola,maharashtra,akola,0.7780342531531402,0.2559884580568122,1813906.0
1126,maharashtra - akola,1,0,69.83240223463687,30.16759776536313,147,-102.31292517006804,-126.52380952380952,-96.77551020408164,35.374149659863946,31.29251700680272,27.2108843537415,0,maharashtra,akola,akola,maharashtra,akola,0.7780342531531402,0.2559884580568122,1813906.0
1127,maharashtra - akola,1,0,69.83240223463687,30.16759776536313,32,-149.6875,-147.59375,-92.9375,34.375,28.125,25.0,1,maharashtra,akola,akola,maharashtra,akola,0.7780342531531402,0.2559884580568122,1813906.0
1128,maharashtra - amravati,0,0,63.49206349206349,36.507936507936506,93,-169.95698924731184,-163.9784946236559,-97.59139784946235,41.935483870967744,32.25806451612903,17.20430107526882,0,maharashtra,amravati,amravati,maharashtra,amravati,0.7796149831483722,0.31522220433485837,2888445.0
1129,maharashtra - amravati,0,0,63.49206349206349,36.507936507936506,33,-132.84848484848484,-199.1515151515152,-172.5151515151515,45.45454545454545,45.45454545454545,36.36363636363637,1,maharashtra,amravati,amravati,maharashtra,amravati,0.7796149831483722,0.31522220433485837,2888445.0
1130,maharashtra - amravati,1,0,77.54010695187165,22.459893048128343,108,-118.8425925925926,-156.08333333333334,-124.8425925925926,26.85185185185185,31.48148148148148,25.0,0,maharashtra,amravati,amravati,maharashtra,amravati,0.7796149831483722,0.31522220433485837,2888445.0
1131,maharashtra - amravati,1,0,77.54010695187165,22.459893048128343,79,-137.25316455696202,-185.6962025316456,-150.54430379746836,40.50632911392405,45.56962025316456,26.58227848101265,1,maharashtra,amravati,amravati,maharashtra,amravati,0.7796149831483722,0.31522220433485837,2888445.0
1132,maharashtra - aurangabad,0,0,62.721893491124256,37.278106508875744,130,-147.14615384615385,-165.58461538461538,-120.46153846153848,37.69230769230769,34.61538461538461,23.846153846153847,0,maharashtra,aurangabad,aurangabad,maharashtra,aurangabad,0.6764783121091557,0.18445879022457623,3701282.0
1133,maharashtra - aurangabad,0,0,62.721893491124256,37.278106508875744,39,-171.87179487179486,-165.94871794871796,-95.92307692307692,41.02564102564102,38.46153846153847,17.94871794871795,1,maharashtra,aurangabad,aurangabad,maharashtra,aurangabad,0.6764783121091557,0.18445879022457623,3701282.0
1134,maharashtra - aurangabad,1,0,81.54761904761905,18.452380952380956,109,-135.88990825688074,-161.67889908256882,-122.95412844036696,30.275229357798167,37.61467889908257,24.770642201834864,0,maharashtra,aurangabad,aurangabad,maharashtra,aurangabad,0.6764783121091557,0.18445879022457623,3701282.0
1135,maharashtra - aurangabad,1,0,81.54761904761905,18.452380952380956,59,-166.864406779661,-180.66101694915253,-123.72881355932203,47.45762711864407,40.67796610169492,22.033898305084744,1,maharashtra,aurangabad,aurangabad,maharashtra,aurangabad,0.6764783121091557,0.18445879022457623,3701282.0
1136,maharashtra - bhandara,0,0,87.5,12.5,127,-132.3464566929134,-137.33070866141733,-89.33858267716535,34.645669291338585,27.55905511811024,12.598425196850393,0,maharashtra,bhandara,bhandara,maharashtra,bhandara,0.749674673882436,0.24098126021590657,1200334.0
1137,maharashtra - bhandara,0,0,87.5,12.5,33,-122.63636363636364,-129.87878787878788,-88.3030303030303,27.27272727272727,30.303030303030305,30.303030303030305,1,maharashtra,bhandara,bhandara,maharashtra,bhandara,0.749674673882436,0.24098126021590657,1200334.0
1138,maharashtra - bhandara,1,0,87.5,12.5,130,-125.06153846153846,-150.7153846153846,-116.29230769230767,28.46153846153846,26.15384615384616,27.692307692307693,0,maharashtra,bhandara,bhandara,maharashtra,bhandara,0.749674673882436,0.24098126021590657,1200334.0
1139,maharashtra - bhandara,1,0,87.5,12.5,38,-139.39473684210526,-133.6315789473684,-79.10526315789474,34.21052631578947,34.21052631578947,34.21052631578947,1,maharashtra,bhandara,bhandara,maharashtra,bhandara,0.749674673882436,0.24098126021590657,1200334.0
1140,maharashtra - bid,0,0,87.03703703703704,12.962962962962962,122,-109.3032786885246,-156.62295081967213,-133.00819672131146,31.967213114754102,38.52459016393443,31.967213114754102,0,maharashtra,bid,bid,maharashtra,bid,0.6647870117742449,0.14853722308551984,2585049.0
1141,maharashtra - bid,0,0,87.03703703703704,12.962962962962962,40,-175.9,-222.025,-159.725,55.00000000000001,52.5,40.0,1,maharashtra,bid,bid,maharashtra,bid,0.6647870117742449,0.14853722308551984,2585049.0
1142,maharashtra - bid,1,0,82.63157894736842,17.36842105263158,127,-119.36220472440944,-153.7244094488189,-121.70866141732284,39.37007874015748,36.22047244094488,25.196850393700785,0,maharashtra,bid,bid,maharashtra,bid,0.6647870117742449,0.14853722308551984,2585049.0
1143,maharashtra - bid,1,0,82.63157894736842,17.36842105263158,63,-178.6984126984127,-186.66666666666663,-122.77777777777776,47.61904761904761,47.61904761904761,28.57142857142857,1,maharashtra,bid,bid,maharashtra,bid,0.6647870117742449,0.14853722308551984,2585049.0
1144,maharashtra - buldana,0,0,86.26373626373626,13.736263736263735,128,-155.515625,-157.1875,-95.6484375,40.625,35.9375,21.09375,0,maharashtra,buldana,buldana,maharashtra,buldana,0.7268702503771859,0.23034515504640296,2586258.0
1145,maharashtra - buldana,0,0,86.26373626373626,13.736263736263735,54,-215.1296296296296,-202.77777777777777,-106.0925925925926,62.96296296296296,53.70370370370371,16.666666666666664,1,maharashtra,buldana,buldana,maharashtra,buldana,0.7268702503771859,0.23034515504640296,2586258.0
1146,maharashtra - buldana,1,0,85.39325842696628,14.606741573033707,131,-157.3053435114504,-177.8091603053435,-120.86259541984732,44.27480916030535,38.16793893129771,33.587786259541986,0,maharashtra,buldana,buldana,maharashtra,buldana,0.7268702503771859,0.23034515504640296,2586258.0
1147,maharashtra - buldana,1,0,85.39325842696628,14.606741573033707,47,-168.19148936170214,-168.40425531914894,-106.23404255319149,48.93617021276596,40.42553191489361,17.02127659574468,1,maharashtra,buldana,buldana,maharashtra,buldana,0.7268702503771859,0.23034515504640296,2586258.0
1148,maharashtra - chandrapur,0,0,62.721893491124256,37.278106508875744,128,-99.9453125,-152.203125,-134.1484375,30.46875,35.15625,26.5625,0,maharashtra,chandrapur,chandrapur,maharashtra,chandrapur,0.7161502458595831,0.3347110906058004,2204307.0
1149,maharashtra - chandrapur,0,0,62.721893491124256,37.278106508875744,41,-182.4390243902439,-218.4390243902439,-163.9512195121951,36.58536585365854,56.09756097560976,31.70731707317073,1,maharashtra,chandrapur,chandrapur,maharashtra,chandrapur,0.7161502458595831,0.3347110906058004,2204307.0
1150,maharashtra - chandrapur,1,0,73.88059701492537,26.119402985074625,85,-126.8470588235294,-176.6,-150.27058823529413,38.82352941176471,41.17647058823529,40.0,0,maharashtra,chandrapur,chandrapur,maharashtra,chandrapur,0.7161502458595831,0.3347110906058004,2204307.0
1151,maharashtra - chandrapur,1,0,73.88059701492537,26.119402985074625,49,-134.3265306122449,-180.6530612244898,-130.57142857142858,40.81632653061224,38.775510204081634,40.81632653061224,1,maharashtra,chandrapur,chandrapur,maharashtra,chandrapur,0.7161502458595831,0.3347110906058004,2204307.0
1152,maharashtra - dhule,0,0,83.85650224215246,16.143497757847534,93,-91.33333333333331,-139.06451612903226,-124.0537634408602,22.58064516129032,34.40860215053764,33.33333333333333,0,maharashtra,dhule,dhule,maharashtra,dhule,0.6309132452597981,0.3778342960179671,2050862.0
1153,maharashtra - dhule,0,0,83.85650224215246,16.143497757847534,130,-183.13846153846157,-217.43846153846152,-155.12307692307692,52.30769230769232,57.692307692307686,30.0,1,maharashtra,dhule,dhule,maharashtra,dhule,0.6309132452597981,0.3778342960179671,2050862.0
1154,maharashtra - dhule,1,0,82.42677824267783,17.573221757322173,81,-102.9753086419753,-170.01234567901236,-161.2469135802469,32.098765432098766,38.2716049382716,38.2716049382716,0,maharashtra,dhule,dhule,maharashtra,dhule,0.6309132452597981,0.3778342960179671,2050862.0
1155,maharashtra - dhule,1,0,82.42677824267783,17.573221757322173,158,-173.34810126582278,-218.8227848101266,-173.76582278481013,44.936708860759495,50.63291139240506,41.77215189873418,1,maharashtra,dhule,dhule,maharashtra,dhule,0.6309132452597981,0.3778342960179671,2050862.0
1156,maharashtra - gadchiroli,0,0,91.5032679738562,8.49673202614379,86,-76.17441860465117,-143.74418604651163,-146.6627906976744,26.744186046511626,37.2093023255814,40.69767441860465,0,maharashtra,gadchiroli,gadchiroli,maharashtra,gadchiroli,0.6602081007174666,0.4996085529320317,1072942.0
1157,maharashtra - gadchiroli,0,0,91.5032679738562,8.49673202614379,67,-128.77611940298507,-203.3582089552239,-190.28358208955223,35.82089552238806,49.25373134328358,53.73134328358209,1,maharashtra,gadchiroli,gadchiroli,maharashtra,gadchiroli,0.6602081007174666,0.4996085529320317,1072942.0
1158,maharashtra - gadchiroli,1,0,91.28205128205128,8.717948717948717,112,-142.44642857142858,-147.875,-98.46428571428572,37.5,33.035714285714285,28.57142857142857,0,maharashtra,gadchiroli,gadchiroli,maharashtra,gadchiroli,0.6602081007174666,0.4996085529320317,1072942.0
1159,maharashtra - gadchiroli,1,0,91.28205128205128,8.717948717948717,83,-92.73493975903614,-118.65060240963857,-90.74698795180724,32.53012048192771,30.120481927710845,30.120481927710845,1,maharashtra,gadchiroli,gadchiroli,maharashtra,gadchiroli,0.6602081007174666,0.4996085529320317,1072942.0
1160,maharashtra - gondiya,0,0,88.94472361809045,11.055276381909549,138,-115.34057971014492,-159.64492753623188,-135.58695652173913,35.507246376811594,36.95652173913043,29.71014492753623,0,maharashtra,gondiya,gondiya,maharashtra,gondiya,0.7593479656440382,0.29505628325596767,1322507.0
1161,maharashtra - gondiya,0,0,88.94472361809045,11.055276381909549,61,-126.34426229508196,-175.95081967213116,-149.0,31.14754098360656,49.18032786885246,32.78688524590164,1,maharashtra,gondiya,gondiya,maharashtra,gondiya,0.7593479656440382,0.29505628325596767,1322507.0
1162,maharashtra - gondiya,1,0,84.5303867403315,15.469613259668508,127,-136.53543307086613,-146.0,-96.32283464566927,33.85826771653544,37.79527559055118,28.346456692913385,0,maharashtra,gondiya,gondiya,maharashtra,gondiya,0.7593479656440382,0.29505628325596767,1322507.0
1163,maharashtra - gondiya,1,0,84.5303867403315,15.469613259668508,54,-146.7962962962963,-123.48148148148148,-60.407407407407405,46.2962962962963,29.629629629629623,20.37037037037037,1,maharashtra,gondiya,gondiya,maharashtra,gondiya,0.7593479656440382,0.29505628325596767,1322507.0
1164,maharashtra - hingoli,0,0,92.89940828402366,7.100591715976331,131,-150.22137404580153,-154.6259541984733,-100.76335877862596,34.35114503816794,31.29770992366413,21.37404580152672,0,maharashtra,hingoli,hingoli,maharashtra,hingoli,0.6716323592489882,0.25015522213115104,1177345.0
1165,maharashtra - hingoli,0,0,92.89940828402366,7.100591715976331,38,-183.73684210526315,-182.10526315789477,-111.10526315789474,44.73684210526316,42.10526315789473,26.31578947368421,1,maharashtra,hingoli,hingoli,maharashtra,hingoli,0.6716323592489882,0.25015522213115104,1177345.0
1166,maharashtra - hingoli,1,0,91.4027149321267,8.597285067873303,143,-139.979020979021,-153.6853146853147,-106.62937062937064,37.06293706293706,32.86713286713287,25.174825174825177,0,maharashtra,hingoli,hingoli,maharashtra,hingoli,0.6716323592489882,0.25015522213115104,1177345.0
1167,maharashtra - hingoli,1,0,91.4027149321267,8.597285067873303,78,-138.52564102564102,-172.44871794871796,-128.75641025641025,46.15384615384615,38.46153846153847,26.923076923076923,1,maharashtra,hingoli,hingoli,maharashtra,hingoli,0.6716323592489882,0.25015522213115104,1177345.0
1168,maharashtra - jalgaon,0,0,59.589041095890416,40.41095890410959,108,-69.89814814814815,-133.7037037037037,-131.03703703703704,25.925925925925924,26.85185185185185,31.48148148148148,0,maharashtra,jalgaon,jalgaon,maharashtra,jalgaon,0.6836734621506758,0.23490768258573394,4229917.0
1169,maharashtra - jalgaon,0,0,59.589041095890416,40.41095890410959,38,-150.3684210526316,-192.55263157894737,-148.42105263157896,36.84210526315789,47.368421052631575,34.21052631578947,1,maharashtra,jalgaon,jalgaon,maharashtra,jalgaon,0.6836734621506758,0.23490768258573394,4229917.0
1170,maharashtra - jalgaon,1,0,70.96774193548387,29.03225806451613,117,-118.55555555555556,-145.69230769230768,-116.26495726495726,27.350427350427356,30.76923076923077,24.786324786324787,0,maharashtra,jalgaon,jalgaon,maharashtra,jalgaon,0.6836734621506758,0.23490768258573394,4229917.0
1171,maharashtra - jalgaon,1,0,70.96774193548387,29.03225806451613,69,-176.46376811594203,-200.69565217391303,-148.20289855072463,50.72463768115942,47.82608695652174,36.231884057971016,1,maharashtra,jalgaon,jalgaon,maharashtra,jalgaon,0.6836734621506758,0.23490768258573394,4229917.0
1172,maharashtra - jalna,0,0,88.12785388127854,11.87214611872146,158,-171.31012658227849,-180.89240506329116,-121.68354430379746,41.77215189873418,43.67088607594937,24.050632911392405,0,maharashtra,jalna,jalna,maharashtra,jalna,0.6102577479038267,0.16055212588167914,1959046.0
1173,maharashtra - jalna,0,0,88.12785388127854,11.87214611872146,61,-144.37704918032787,-154.81967213114754,-99.1967213114754,39.34426229508197,36.0655737704918,13.114754098360656,1,maharashtra,jalna,jalna,maharashtra,jalna,0.6102577479038267,0.16055212588167914,1959046.0
1174,maharashtra - jalna,1,0,89.04109589041096,10.95890410958904,112,-126.91071428571428,-152.26785714285714,-116.90178571428572,30.35714285714285,31.25,19.642857142857142,0,maharashtra,jalna,jalna,maharashtra,jalna,0.6102577479038267,0.16055212588167914,1959046.0
1175,maharashtra - jalna,1,0,89.04109589041096,10.95890410958904,34,-220.23529411764707,-226.35294117647055,-144.73529411764707,55.88235294117647,55.88235294117647,23.52941176470588,1,maharashtra,jalna,jalna,maharashtra,jalna,0.6102577479038267,0.16055212588167914,1959046.0
1176,maharashtra - kolhapur,0,0,49.629629629629626,50.37037037037037,115,-111.36521739130434,-130.35652173913044,-99.98260869565216,16.52173913043478,25.217391304347824,20.0,0,maharashtra,kolhapur,kolhapur,maharashtra,kolhapur,0.7290619894060915,0.13794294686714478,3876001.0
